transaction_id,store_id,payment_method_id,voucher_id,user_id,original_amount,discount_applied,final_amount,created_at
f6caf107-0a7f-4494-bd07-9dc507f9c6c9,8,2,,,8.0,0.0,8.0,2024-01-02 09:48:58
f244aafb-e984-48f3-9a3f-ac7718f6f3e3,2,4,,,33.5,0.0,33.5,2024-01-02 09:48:59
da2b58cd-36ce-4f09-a5ef-eb453187731e,3,1,,,44.5,0.0,44.5,2024-01-02 09:49:03
7a94dffa-efc1-4b29-a070-f641ebfd5b56,10,4,,,29.0,0.0,29.0,2024-01-02 09:49:05
0d838426-ded2-4549-bf26-80fde5fd2a52,7,5,,,18.0,0.0,18.0,2024-01-02 09:49:06
e68a50bf-c672-4970-ac2d-289e747160eb,7,2,,,9.0,0.0,9.0,2024-01-02 09:49:07
f1182498-18ac-421d-b135-bdf6c61e4189,7,4,,,48.0,0.0,48.0,2024-01-02 09:49:08
47a7b00d-9069-4fa7-868b-786f8af7d9b9,9,2,,,26.0,0.0,26.0,2024-01-02 09:49:10
de207f93-3278-4821-b30d-a0fe7383a99b,7,2,,,14.0,0.0,14.0,2024-01-02 09:49:11
04672040-29ac-4092-a3bd-7fa959e68018,9,5,,17557.0,33.0,0.0,33.0,2024-01-02 09:49:12
b0ca4e19-e905-4a71-8355-06e05b1a7ed1,6,2,,,27.0,0.0,27.0,2024-01-02 09:49:13
9adeed5a-25e2-47f1-bb48-d2a5ee2dbabb,1,5,,,18.0,0.0,18.0,2024-01-02 09:49:15
82603041-f8cf-4542-9512-cf64eeb61813,6,3,,,8.0,0.0,8.0,2024-01-02 09:49:17
dd474766-fc1c-4fe2-a737-d6f4fa82ae85,6,1,,,39.0,0.0,39.0,2024-01-02 09:49:21
6de7f7f2-19a7-4d3d-bcc1-38ebf33a9034,8,4,,,61.5,0.0,61.5,2024-01-02 09:49:22
1e4b7a2e-8343-4ea6-a435-c171a96e1d3d,3,3,,,48.0,0.0,48.0,2024-01-02 09:49:24
26c110c3-eaae-4d98-af11-94975c148ecc,6,1,,,33.0,0.0,33.0,2024-01-02 09:49:25
e3215179-9d01-479f-bd8b-b3071bcd538a,8,2,,,47.0,0.0,47.0,2024-01-02 09:49:26
f06c5446-45fe-4dab-a7c2-ffcee41fc1c0,4,2,,,18.0,0.0,18.0,2024-01-02 09:49:30
4937a662-54e6-4bfb-a011-0a3ebc9b145a,10,5,,,24.0,0.0,24.0,2024-01-02 09:49:31
287e44f2-27ad-42d9-97ea-5de282e28d4a,8,2,,,69.0,0.0,69.0,2024-01-02 09:49:32
08346d51-ccc0-4398-bff5-ac2a1390821b,1,2,,,9.0,0.0,9.0,2024-01-02 09:49:34
b9b078c9-5682-4558-bf83-f08d02a2da38,3,1,,,24.0,0.0,24.0,2024-01-02 09:49:36
7774b666-fb04-4e17-be18-3f876fed1d33,4,4,,,55.0,0.0,55.0,2024-01-02 09:49:38
43eaa96a-7eca-4620-911b-87e70951e35b,3,1,,,56.0,0.0,56.0,2024-01-02 09:49:42
5167e4b5-10b6-4714-9781-50c86a87d882,10,2,,,20.0,0.0,20.0,2024-01-02 09:49:43
91980929-a702-4733-8571-5f6a19cef9eb,6,3,,,8.0,0.0,8.0,2024-01-02 09:49:49
772b1ca9-c7c7-4cfd-9447-a2727598d54a,8,2,,,51.0,0.0,51.0,2024-01-02 09:49:52
74db6852-90cc-4ed6-9ec1-0fd3ef2d7072,4,5,,,26.0,0.0,26.0,2024-01-02 09:49:54
9e01d7f8-32da-4d26-a1d6-10f2c5778de5,9,1,,,52.5,0.0,52.5,2024-01-02 09:49:55
7de21266-23c1-4c55-8c10-d88772e8ac61,10,2,,,46.0,0.0,46.0,2024-01-02 09:49:58
aea7a4c8-90d9-4a30-87e9-2f23d1d7d348,8,2,,,46.0,0.0,46.0,2024-01-02 09:50:00
ec46a6ad-156a-411a-9080-8baa490c052b,9,5,,,22.0,0.0,22.0,2024-01-02 09:50:01
692444a8-335c-412b-a968-fdef1ef74cc5,1,3,,,10.0,0.0,10.0,2024-01-02 09:50:02
d3e92788-7e6a-473d-835c-f29145e3b066,4,3,,,27.0,0.0,27.0,2024-01-02 09:50:04
0e7ff0aa-31c0-4278-b262-ad18ff4447c8,9,4,,,8.0,0.0,8.0,2024-01-02 09:50:06
cf15c8f2-62e3-4257-afd8-2be3539499c8,4,1,,,55.5,0.0,55.5,2024-01-02 09:50:08
0c015e6e-8e9e-487b-9cfc-b7e69b001eff,9,3,,,27.0,0.0,27.0,2024-01-02 09:50:09
614bbbdb-0a93-46c1-a51c-bb5a18ee5c50,10,5,,7024.0,73.0,0.0,73.0,2024-01-02 09:50:15
5fc0bbd8-fc77-440b-a97f-ae5aad9a8690,6,5,,,8.0,0.0,8.0,2024-01-02 09:50:18
1c76a998-5354-4874-b201-1b2edcb3e6b1,1,1,,,36.0,0.0,36.0,2024-01-02 09:50:20
eceaf57b-d2df-4b4a-b16e-1f004dfbd283,6,1,,,56.0,0.0,56.0,2024-01-02 09:50:21
ae1fda07-fcf6-429c-ad51-d347e64919ea,4,2,,,25.0,0.0,25.0,2024-01-02 09:50:22
c604fc8a-c996-4245-8ca7-17c96fd29de6,10,1,,,34.5,0.0,34.5,2024-01-02 09:50:25
8aaceeb5-19a9-4880-8e6a-60b4c0e7c97a,4,1,,,16.0,0.0,16.0,2024-01-02 09:50:26
7fdafa56-f248-4216-95ac-7c50e9c94645,8,1,,,21.0,0.0,21.0,2024-01-02 09:50:28
c3cbc4d4-af3b-417d-82bf-daa5c1e8572a,8,4,,,15.0,0.0,15.0,2024-01-02 09:50:29
85de5eda-96c3-498b-bb4b-cf2ad719c9c2,9,5,,,66.0,0.0,66.0,2024-01-02 09:50:33
11154bef-fdb7-4e3a-917e-d70fe0b82b35,7,5,,,34.5,0.0,34.5,2024-01-02 09:50:34
e0894510-fa57-492d-bfc9-af777998b8f2,4,3,,,9.0,0.0,9.0,2024-01-02 09:50:36
170160f7-4030-4928-be8a-b9638872e124,1,3,,,19.0,0.0,19.0,2024-01-02 09:50:37
81d7c1bf-6138-4cec-9214-c1965d4f5707,6,3,,,8.0,0.0,8.0,2024-01-02 09:50:42
8fd0c110-cd40-4d25-a193-17901c7a8f82,3,2,,,18.0,0.0,18.0,2024-01-02 09:50:43
cbd65c2c-a893-4a64-bd34-944aba4a7351,3,3,,,7.0,0.0,7.0,2024-01-02 09:50:45
7637777a-f065-43e9-ad7e-d03863ebef50,8,2,,,30.0,0.0,30.0,2024-01-02 09:50:48
595cf871-339a-427d-b18e-cf5157295c1e,1,4,,7538.0,24.0,0.0,24.0,2024-01-02 09:50:50
022ecd87-928c-492a-829a-24844f92a683,2,3,,,27.0,0.0,27.0,2024-01-02 09:50:51
d6793fd6-390a-45a5-9506-8983a16fdea2,7,1,,,30.0,0.0,30.0,2024-01-02 09:50:52
975fa6bd-7a89-4c61-96a1-d11282696e13,6,5,,,9.5,0.0,9.5,2024-01-02 09:50:53
6a28c3be-6a5f-4045-883e-8ab530dea73b,5,1,,,27.0,0.0,27.0,2024-01-02 09:50:54
0da3918d-eae0-4c76-beb4-cc73b78a0879,5,2,,,48.5,0.0,48.5,2024-01-02 09:50:56
ea60e6ef-ad6a-4f62-a350-886a251850eb,7,3,,,7.0,0.0,7.0,2024-01-02 09:50:57
0c6cb2f3-f37d-454f-95a6-4c52a3899fae,3,5,,378.0,75.0,0.0,75.0,2024-01-02 09:50:58
1124e38e-9de1-473c-97d3-83f2f42f5538,10,4,,,47.0,0.0,47.0,2024-01-02 09:50:59
50a35d9e-d95f-4416-a5c5-20f03dd33a7d,5,5,,,34.0,0.0,34.0,2024-01-02 09:51:00
3df01719-893a-45b4-b1d6-2e74458b7608,3,5,,,28.0,0.0,28.0,2024-01-02 09:51:01
c96c6fbe-0a8e-4fad-89c4-ee93c83b5cc5,2,1,,1376.0,71.0,0.0,71.0,2024-01-02 09:51:02
e46011cb-61b5-447c-98e9-9c89625655cb,7,3,,,21.0,0.0,21.0,2024-01-02 09:51:03
1d693f72-7820-427a-8cff-896c8ace6071,7,2,,,30.0,0.0,30.0,2024-01-02 09:51:04
8999fe45-0023-4f20-99ea-75ddb9aa1640,9,2,,,26.0,0.0,26.0,2024-01-02 09:51:08
7851de9b-f191-4d3d-bada-e6d26f44fb4b,4,3,,,60.0,0.0,60.0,2024-01-02 09:51:09
d75a07d8-6b59-48d7-80c7-cb72c33687f8,3,4,,,8.0,0.0,8.0,2024-01-02 09:51:10
dac43af9-414d-4037-9d01-6386f429f1aa,6,1,,,25.5,0.0,25.5,2024-01-02 09:51:11
0bd27705-f4d7-4365-9d55-18b6c80ea5fc,6,1,,,30.0,0.0,30.0,2024-01-02 09:51:13
48590387-c476-4e3e-a0ea-81bf5338da40,8,4,,,36.0,0.0,36.0,2024-01-02 09:51:15
d964bfac-b7d3-4381-b8e9-a73e31d6d3ed,6,5,,,9.0,0.0,9.0,2024-01-02 09:51:17
099d71a8-08ff-4e0f-b390-4b7065056cd7,10,3,,,9.0,0.0,9.0,2024-01-02 09:51:18
503ea298-0a95-4ed8-bfce-bc0745ff8c1a,10,4,,,43.5,0.0,43.5,2024-01-02 09:51:19
8c9c7b96-3d54-4cf2-a913-0f03561cbc5e,7,5,,,69.0,0.0,69.0,2024-01-02 09:51:23
41cb31b6-4b19-455f-9416-85847c0f90c1,5,5,,,34.0,0.0,34.0,2024-01-02 09:51:27
d062f129-a3ce-4734-82b0-7dc4d2a235d2,8,1,,,33.0,0.0,33.0,2024-01-02 09:51:29
3f22ebb0-174a-4d03-8d7b-8c1b2168b77d,3,4,,,9.0,0.0,9.0,2024-01-02 09:51:33
c6acffec-bb56-48a8-be0e-6a7533952466,4,4,,,30.0,0.0,30.0,2024-01-02 09:51:34
ff882757-75a7-438e-bf06-52d8feb2f0a2,7,5,,,35.0,0.0,35.0,2024-01-02 09:51:37
837bf8e1-4168-4ddc-839d-1333c8e2f6e2,6,5,,,39.5,0.0,39.5,2024-01-02 09:51:39
16abbfb1-9140-4304-9ecc-739c7f113ab2,8,5,,,45.0,0.0,45.0,2024-01-02 09:51:44
bf882456-4ec8-40c3-aab9-628bc1d3b2b2,5,1,,,38.0,0.0,38.0,2024-01-02 09:51:45
fe0ddf1d-8ca0-4314-b95c-6365e17ce0b5,2,3,,,46.0,0.0,46.0,2024-01-02 09:51:48
d1906b57-04dc-4f37-a8ba-f7e14acc6cf4,9,5,,,20.0,0.0,20.0,2024-01-02 09:51:51
4bd3b754-5b05-4860-8214-5642995b946d,8,1,,,28.5,0.0,28.5,2024-01-02 09:51:52
b98fc2ed-cc57-4b81-b6cd-58c5dd031df3,1,5,,,57.0,0.0,57.0,2024-01-02 09:51:53
04d27f2b-5495-47e1-9a06-d98533d66a2a,5,1,,,19.5,0.0,19.5,2024-01-02 09:51:56
a751f46d-9dd6-4b57-9790-43870c67e1e1,7,3,,,25.0,0.0,25.0,2024-01-02 09:51:57
8efe2dc6-9358-4b58-a463-ca6868e14e3e,6,3,,,6.0,0.0,6.0,2024-01-02 09:51:58
befc1449-79fe-44d7-89b1-362665a9cbdb,6,5,,,81.0,0.0,81.0,2024-01-02 09:51:59
b0362a67-4a90-45ed-9832-f3543a931611,10,5,,,40.0,0.0,40.0,2024-01-02 09:52:08
6c179736-c25d-468c-a80b-e1a6f0916eb6,2,1,,,18.0,0.0,18.0,2024-01-02 09:52:09
e7cc0dae-f55c-4243-9e1c-329d6387b132,4,2,,,35.0,0.0,35.0,2024-01-02 09:52:13
9e63d66e-3916-4e56-ad5f-8ecaab6b1919,10,1,,,16.0,0.0,16.0,2024-01-02 09:52:15
cbbcd173-e631-421f-8cc7-c3d50b9df33a,9,1,,,15.0,0.0,15.0,2024-01-02 09:52:16
167f6713-2794-4f7f-9e30-7cfed4e306cb,1,4,,,30.0,0.0,30.0,2024-01-02 09:52:17
acc94a30-3a3c-4685-ae6a-2939d254fd06,1,3,,,24.0,0.0,24.0,2024-01-02 09:52:19
bdf01a71-e220-4c9a-8364-9ae375d026fa,9,1,,,39.0,0.0,39.0,2024-01-02 09:52:21
f33d63ee-0610-47fd-8e39-e1079923c633,2,1,,,45.0,0.0,45.0,2024-01-02 09:52:23
01fbe784-ff03-450d-bb32-a0907228a589,6,4,,,21.0,0.0,21.0,2024-01-02 09:52:27
7ca4694e-e68f-412c-902c-c7d0285105db,8,5,,,46.0,0.0,46.0,2024-01-02 09:52:28
1ba8f277-4c52-48e7-9c70-8aadf14e274d,7,4,,,41.0,0.0,41.0,2024-01-02 09:52:30
7201cfe0-feef-4a93-9635-b03abee2dc00,8,2,,,51.0,0.0,51.0,2024-01-02 09:52:31
d56d2d28-8ff9-4df3-b863-5f2545a6cf89,3,3,,,9.5,0.0,9.5,2024-01-02 09:52:35
5cc49e32-0603-436e-8f28-8250c7cb73da,9,1,,,51.0,0.0,51.0,2024-01-02 09:52:38
cefe7755-383d-4f8d-a267-59d4525b4659,1,1,,,8.0,0.0,8.0,2024-01-02 09:52:39
6f8c8383-d65d-483f-92fa-096d9dbc87ed,5,2,,,49.0,0.0,49.0,2024-01-02 09:52:41
1a47289c-cd56-4437-a4e2-da36d9c4e458,3,1,,,8.0,0.0,8.0,2024-01-02 09:52:43
3833df76-6fa3-4496-9736-c8ab45bf12df,9,4,,,19.0,0.0,19.0,2024-01-02 09:52:44
28d90c8e-e7fd-47da-8a3a-50da12e6f281,4,5,,,9.0,0.0,9.0,2024-01-02 09:52:45
5e88c615-f3b2-4c5f-aad1-535bc42d4e0a,1,1,,,45.0,0.0,45.0,2024-01-02 09:52:47
7efbb6ae-0f56-4431-a78f-7a7cd28dd23a,4,4,,,16.0,0.0,16.0,2024-01-02 09:52:49
6cee3aa9-be38-46bf-8719-c2eb630438cd,5,4,,,40.0,0.0,40.0,2024-01-02 09:52:50
524b8e72-3fe9-4365-adfc-66cc1ffbe3c1,5,3,,,43.0,0.0,43.0,2024-01-02 09:52:51
fdd9ce98-d9e3-4faf-b4af-c6b342322d7a,10,1,,,27.0,0.0,27.0,2024-01-02 09:52:53
11098aac-d026-4bc1-8c1b-a6f9a9af94fd,5,3,,,25.5,0.0,25.5,2024-01-02 09:52:59
c131770c-1f90-4732-808e-c9c9dc508097,8,1,,,76.0,0.0,76.0,2024-01-02 09:53:00
4a012853-2782-458b-98ad-6a77a5b054c3,8,2,,,45.5,0.0,45.5,2024-01-02 09:53:03
bcac8654-e7b8-4eef-86fb-920ece6f7419,4,4,,,21.5,0.0,21.5,2024-01-02 09:53:04
c6118bb3-b2ab-4058-80c6-127626de47e3,9,4,,,48.0,0.0,48.0,2024-01-02 09:53:05
c10a33da-991d-4b6c-9663-70da57bba8af,3,2,,,27.0,0.0,27.0,2024-01-02 09:53:09
bbab6454-0018-4962-a9cd-3d2965989a5f,6,4,,,27.0,0.0,27.0,2024-01-02 09:53:10
45a1e72c-c4cf-451c-9382-0f2924ce9f94,8,1,,,16.0,0.0,16.0,2024-01-02 09:53:11
064991ea-831f-431a-87e0-77e110000bc1,2,1,,,51.0,0.0,51.0,2024-01-02 09:53:13
95de0c66-1917-4f8d-8e36-270b369c6215,3,3,,,36.0,0.0,36.0,2024-01-02 09:53:16
94519426-8152-47ca-856f-16363fb77b3c,4,4,,42.0,41.0,0.0,41.0,2024-01-02 09:53:18
7e861321-75d3-4530-a465-6a90667db69b,8,5,,,33.0,0.0,33.0,2024-01-02 09:53:21
8057a337-1cbf-4651-a6f5-16202e52886b,2,2,,,14.0,0.0,14.0,2024-01-02 09:53:22
f8bb0c5a-4b9c-4858-992a-32f6108c678e,3,3,,,27.0,0.0,27.0,2024-01-02 09:53:23
cec7f285-19ae-48dc-9d4b-9f8481ce4e61,9,4,,,28.5,0.0,28.5,2024-01-02 09:53:24
3979356e-9ad8-4619-9741-c3b554306ee9,3,4,,,36.5,0.0,36.5,2024-01-02 09:53:25
cbb2e46e-b953-4ef7-a7f2-959f559fdc02,5,4,,,16.0,0.0,16.0,2024-01-02 09:53:27
302a2fa4-e52a-4d87-8be9-421cccd685a4,5,2,,,44.5,0.0,44.5,2024-01-02 09:53:31
88b53d0c-a06e-4392-9900-6d9463655298,9,5,,,28.5,0.0,28.5,2024-01-02 09:53:32
20b24cdb-d987-4511-a88c-6a089c2bb00c,9,3,,,29.0,0.0,29.0,2024-01-02 09:53:37
94665a9c-80cd-4d99-92d7-6d1cef341cfd,1,4,,,18.0,0.0,18.0,2024-01-02 09:53:41
eea98284-49ca-4918-b2a3-3e415b07bf2d,10,3,,,30.0,0.0,30.0,2024-01-02 09:53:42
35afe5f3-adce-4228-9fc8-735bc9b6d89d,3,4,,,47.0,0.0,47.0,2024-01-02 09:53:43
dadbadde-7d8e-4b15-96c1-8bb10a267a0d,3,4,,,10.0,0.0,10.0,2024-01-02 09:53:45
ae859ddc-5c14-4bd4-b96e-4c03c3d6d9a2,6,1,,,6.0,0.0,6.0,2024-01-02 09:53:46
d5af8a02-2398-40d2-9a9c-982cd40f6189,7,3,,,64.0,0.0,64.0,2024-01-02 09:53:47
a545c408-b954-464a-842d-813233659921,10,4,,,8.0,0.0,8.0,2024-01-02 09:53:48
702ebc01-6f6d-43e4-872d-613d8a28cdb6,5,3,,,9.5,0.0,9.5,2024-01-02 09:53:50
5d214d42-bddc-479f-bb7b-300f125556ed,10,4,,,45.5,0.0,45.5,2024-01-02 09:53:51
ba39b10e-6a9e-4600-8b99-43c1af04de1a,9,4,,,67.5,0.0,67.5,2024-01-02 09:53:52
25d2b373-a58e-4bfd-a367-3abddee38106,4,4,,,21.0,0.0,21.0,2024-01-02 09:53:54
445a513b-6dc7-4932-a460-3cc86bbd2f23,6,5,,,45.5,0.0,45.5,2024-01-02 09:53:55
e2ad08f2-e39e-447b-a564-cce8e24e52ba,8,3,,,7.0,0.0,7.0,2024-01-02 09:53:56
c293e5d7-259d-4579-8693-54713a384b0a,4,4,,,42.0,0.0,42.0,2024-01-02 09:53:58
96022c92-ed35-4994-9b30-6f6598270a74,10,1,,,44.0,0.0,44.0,2024-01-02 09:54:00
f78b1754-3e31-4247-b964-5b15f20181c8,2,4,,,7.0,0.0,7.0,2024-01-02 09:54:01
2b6a1f07-c8d2-46ab-9aa0-2319dd2c0ba5,8,5,,,29.0,0.0,29.0,2024-01-02 09:54:06
b51dc391-4848-4b40-abbe-7e35f72025e1,6,4,,,19.0,0.0,19.0,2024-01-02 09:54:07
4192e47e-996b-4dcc-835e-66280ac6a7ee,8,5,,,37.0,0.0,37.0,2024-01-02 09:54:08
236007a8-a947-49a2-8600-3dc63c112e20,3,4,,,20.0,0.0,20.0,2024-01-02 09:54:11
dc6eaf80-b063-492a-ab31-9c35abfdd360,10,2,,,27.0,0.0,27.0,2024-01-02 09:54:12
ef468e46-f478-4b12-bca9-9f6f95d01eb6,2,5,,,35.0,0.0,35.0,2024-01-02 09:54:13
844d899c-a8a3-4d4f-9973-aaf46d50092a,7,1,,,48.0,0.0,48.0,2024-01-02 09:54:14
6f832096-9a31-44f5-95be-046ef7421ee3,4,4,,,35.0,0.0,35.0,2024-01-02 09:54:19
005b8699-713c-4679-afd6-763eac2451b8,3,5,,,40.0,0.0,40.0,2024-01-02 09:54:23
97c7fd16-747d-4ba7-b480-50cb0a5f7ec3,3,4,,,20.0,0.0,20.0,2024-01-02 09:54:25
294bca42-3237-4a49-949a-91bfeb41f458,3,2,,,9.5,0.0,9.5,2024-01-02 09:54:26
893307a6-6a1a-4977-935d-958caa5d0dcd,8,1,,,9.0,0.0,9.0,2024-01-02 09:54:28
465e2d49-f245-4786-9fbd-9d5e170dd548,8,2,,11279.0,54.0,0.0,54.0,2024-01-02 09:54:32
405434d5-4005-4d53-9f3d-d4b73267df81,9,1,,,43.0,0.0,43.0,2024-01-02 09:54:34
04d1ae06-af0d-4089-98b1-426c432a3d74,8,3,,,34.0,0.0,34.0,2024-01-02 09:54:36
68feb190-b776-4a13-a7a6-ef3c59511352,8,5,,,43.5,0.0,43.5,2024-01-02 09:54:37
dfac10bc-86dc-41d3-b7fb-31095e5e46e7,3,1,,8029.0,37.0,0.0,37.0,2024-01-02 09:54:38
5078083c-441f-4703-8125-9e699e216821,2,2,,,37.0,0.0,37.0,2024-01-02 09:54:39
dd3f9c91-9cb6-48fe-b266-62436857db26,10,4,,,42.0,0.0,42.0,2024-01-02 09:54:46
c8f0a5e0-57a5-4db6-828d-60802c28d439,3,5,,,62.0,0.0,62.0,2024-01-02 09:54:49
cad55f95-dada-44ca-86a2-97ef26c804d6,6,1,,,54.0,0.0,54.0,2024-01-02 09:54:52
fe1e9f65-7627-42af-82c0-0da3bdf3e1c0,3,4,,,37.0,0.0,37.0,2024-01-02 09:54:55
088476c6-96d8-4272-a7b9-6625f73785a6,4,2,,,54.0,0.0,54.0,2024-01-02 09:54:56
25b0639e-ad82-437c-a2bf-6bd4d7d969e7,9,2,,,42.0,0.0,42.0,2024-01-02 09:54:58
b03515cc-c49b-4351-a7b7-2b7d8a103c22,8,3,,12909.0,18.5,0.0,18.5,2024-01-02 09:55:01
ffd7f009-b31a-4b3e-ba60-c8ce6c8aa5d5,1,2,,,16.0,0.0,16.0,2024-01-02 09:55:02
0429bd4d-96ec-4ea4-8d8f-20fc7bb694aa,2,3,,,34.0,0.0,34.0,2024-01-02 09:55:03
54cee546-3cbd-4aeb-9458-673c1a82c3d2,8,4,,,38.0,0.0,38.0,2024-01-02 09:55:07
f6e5ed4b-e679-4b22-bca5-26707ef0d268,8,2,,,39.0,0.0,39.0,2024-01-02 09:55:12
f353ac19-8a92-4a9d-bacf-5ee222ac8986,4,4,,,24.0,0.0,24.0,2024-01-02 09:55:13
4edbd398-d317-4046-adbd-c7f5f0ba0679,9,4,,,35.0,0.0,35.0,2024-01-02 09:55:14
8e17dd53-2d76-4675-89de-5b8b6318c9e7,5,3,,,9.0,0.0,9.0,2024-01-02 09:55:17
ecba6a95-1687-451c-8d67-222eda697ade,1,3,,,41.0,0.0,41.0,2024-01-02 09:55:18
eaf451c7-f9f5-4c71-9aae-8919c085389c,4,4,,,18.0,0.0,18.0,2024-01-02 09:55:21
a5aaa544-2a92-4ba1-b57d-51c46e68897c,8,1,,,24.0,0.0,24.0,2024-01-02 09:55:22
073bcbf3-222c-4e2c-8584-d86d9fd70ab9,7,1,,,51.0,0.0,51.0,2024-01-02 09:55:23
71d5fab1-0d57-41d5-b929-3393fee4ec80,3,2,,,30.0,0.0,30.0,2024-01-02 09:55:25
bc4fb332-0911-4ff3-9514-21f4982e17da,1,2,,,55.0,0.0,55.0,2024-01-02 09:55:27
7addbd87-3aa5-42d3-9a01-f30c3105ff64,1,1,,,24.0,0.0,24.0,2024-01-02 09:55:31
77d32d15-c15d-4ffd-a0ca-5b9a12cfeb50,6,2,,,57.0,0.0,57.0,2024-01-02 09:55:32
47011455-0955-4ac1-8a52-14aba7f840c9,6,1,,,9.0,0.0,9.0,2024-01-02 09:55:33
11f88156-6395-4112-9065-9a2ac80bf953,5,5,,,24.0,0.0,24.0,2024-01-02 09:55:34
7d40977d-f843-4635-ae0e-8aad2f99ad00,3,3,,,54.0,0.0,54.0,2024-01-02 09:55:37
b8cc2e0c-957a-4a74-ba72-9a051e1acd36,9,5,,,9.0,0.0,9.0,2024-01-02 09:55:38
bc62a4e3-cfa9-44ab-b1d9-5982ae3223fd,10,2,,,27.0,0.0,27.0,2024-01-02 09:55:41
a5dc9f55-338a-4e08-83d3-78335a1f4906,4,2,,,27.0,0.0,27.0,2024-01-02 09:55:44
d0b14dd3-c924-426b-8b4b-341369151720,2,3,,,39.0,0.0,39.0,2024-01-02 09:55:46
35636a89-4550-4ec7-8ee0-1d1f2a48516a,1,1,,,31.0,0.0,31.0,2024-01-02 09:55:48
660044f3-5211-44d0-99bc-519e42d60fc7,1,2,,,19.0,0.0,19.0,2024-01-02 09:55:53
9f6af203-7e53-473e-8574-90c311335f47,4,4,,14400.0,42.0,0.0,42.0,2024-01-02 09:55:54
16381795-61ec-4972-b1e2-0622cffe037f,2,2,,,28.5,0.0,28.5,2024-01-02 09:55:59
158050cf-1db5-4460-86b7-fe86f5cd10fd,5,2,,,6.0,0.0,6.0,2024-01-02 09:56:00
7d726066-92d0-4de0-b092-6a8bf8d633a4,4,2,,,7.0,0.0,7.0,2024-01-02 09:56:01
29679cac-e42b-4d06-912f-957e0f991ad3,9,3,,,39.0,0.0,39.0,2024-01-02 09:56:03
527bce91-4406-4407-a8e0-78f8408a4cd5,7,3,,,45.0,0.0,45.0,2024-01-02 09:56:05
355d01d8-72b8-40ed-8a88-3e1d09fd4f74,6,2,,15756.0,38.0,0.0,38.0,2024-01-02 09:56:06
6969be3f-1396-4d79-a59b-f51b780c74ea,8,4,,,32.0,0.0,32.0,2024-01-02 09:56:10
7bcef27f-aa2c-4090-bdc3-7e159da0e4f2,10,1,,5075.0,67.0,0.0,67.0,2024-01-02 09:56:11
89eb9765-6d9e-4659-bdcf-dea52b71bb31,7,4,,,8.0,0.0,8.0,2024-01-02 09:56:13
a3075a96-e93f-4061-aa0c-7b565159fd7e,2,2,,,47.0,0.0,47.0,2024-01-02 09:56:17
ae072836-56d7-449c-86fe-d7044c74e0d1,10,5,,,6.0,0.0,6.0,2024-01-02 09:56:22
9c274a9f-b0a0-4b5f-b5eb-f6b56cb43f5f,5,3,,,8.0,0.0,8.0,2024-01-02 09:56:23
3c1852b6-12a0-46f1-a6d8-2e8efa0f19ad,10,1,,8085.0,8.0,0.0,8.0,2024-01-02 09:56:25
7258299b-0e67-4f08-8ee1-5acb379a7061,1,3,,13522.0,8.0,0.0,8.0,2024-01-02 09:56:29
13d40436-3a0b-46df-bcca-ade0f4dec20b,10,3,,,48.0,0.0,48.0,2024-01-02 09:56:35
8f5348fa-f6d7-437e-84fe-61c4a9649c62,7,5,,,9.0,0.0,9.0,2024-01-02 09:56:36
ea9cb83e-3357-403e-b9af-a9977be6d79f,10,3,,,48.5,0.0,48.5,2024-01-02 09:56:38
811e0fec-5ffe-4963-89a5-2222104e4517,9,3,,,39.0,0.0,39.0,2024-01-02 09:56:40
2c291b07-4db6-434c-b4c1-7d5d09c624ec,2,5,,,27.0,0.0,27.0,2024-01-02 09:56:42
bcd50869-8ba3-49db-824d-ba5bb615c923,1,2,,,16.0,0.0,16.0,2024-01-02 09:56:43
123330c9-6a1c-4f22-95e1-78a533919d5b,3,5,,,32.0,0.0,32.0,2024-01-02 09:56:44
7fd7ff7f-6775-4277-afad-79157c8596ec,3,5,,,42.5,0.0,42.5,2024-01-02 09:56:49
fa7f15e4-e25d-4265-a633-a66ec2c67948,10,5,,,16.0,0.0,16.0,2024-01-02 09:56:52
5fbe1c28-78ae-4a3a-8f3c-58c2581da2b5,2,3,,,53.0,0.0,53.0,2024-01-02 09:56:53
6bc9ba7a-29fa-42e9-b747-3c8c54c7260b,1,5,,,47.5,0.0,47.5,2024-01-02 09:56:54
e4f1c60b-42f1-48ff-8e1f-10b7ec5d56e5,6,3,,,36.0,0.0,36.0,2024-01-02 09:56:57
db05e415-b36f-4964-87e7-451c70e49e6d,3,2,,,47.0,0.0,47.0,2024-01-02 09:57:01
ce971c4f-7fc9-43b2-8688-22d0bcfe702f,2,3,,,6.0,0.0,6.0,2024-01-02 09:57:02
2be2ab4f-39e2-4e58-bd63-d631c9603935,3,5,,,43.0,0.0,43.0,2024-01-02 09:57:04
dde8c9da-dcd8-459d-8605-fc46cf9a81aa,9,5,,,6.0,0.0,6.0,2024-01-02 09:57:07
cf4736ea-616f-47f0-95de-b4411d09601e,1,2,,,31.0,0.0,31.0,2024-01-02 09:57:09
15542397-6505-41ef-b03a-c77f48d31249,5,1,,,28.5,0.0,28.5,2024-01-02 09:57:13
811c7044-3da7-493d-a185-60e6999c0b26,4,2,,,23.0,0.0,23.0,2024-01-02 09:57:14
